height,cohesion,friction_angle,unit_weight,slope_angle,water_depth_ratio,rainfall_mm_7d,temperature_c,vibrations_ms2,risk_level
33.908753148662115,28.9652831433486,30.359939007113624,20.206084151728014,41.446327919959614,0.42733175966341297,119.62711513266547,27.655510603062858,0.05148742707468991,Medium
38.62830812279486,31.952483390348675,31.281133858463527,20.000037077327967,49.99591681237497,0.43754650840241543,90.10400159860183,25.145147317575965,0.07490882650597909,Medium
39.57122138940418,39.63080547426881,34.49990197926602,18.644543557671142,41.312068378991846,0.3226474844019868,95.09397984051952,27.270642784525307,0.07409274293148564,Medium
38.56989416950436,35.63420996602131,31.209018656929583,18.409044533206067,48.98225789961761,0.36563593517879184,115.70316582847431,25.184565395947207,0.07344462770161278,Medium
32.74800371091577,32.83433997819111,30.165746805044023,18.27728465588893,40.366112690186704,0.49547265046675193,119.69787709455136,28.04434622398566,0.06509360587373209,Medium
35.82844032829706,36.36304489707457,30.141106749742903,19.95509220651115,35.0933946022527,0.39292484413179524,98.78824972752419,27.809263189702925,0.06364691650858884,Medium
35.92454913236158,35.178244618499775,34.25928655453127,18.54932921835325,48.67620952349511,0.5672561156593696,104.57805076829749,29.297548863390624,0.056593230780658345,Medium
37.50395818665274,30.235964311413184,31.735195963809325,20.070564526016376,45.164817149195535,0.4168543418040785,142.65896575561874,25.925835298395093,0.05560515267368698,Medium
33.20082794288716,39.96518843241217,30.53674537056351,18.67015655891183,47.888670330688385,0.3562292907289975,89.51692587302036,25.634906709741195,0.05737094669957596,Medium
36.79320888440978,27.70869785902815,29.2645376657874,19.95208563219386,43.94669517612301,0.4897949281676015,118.06487078317284,26.878426393800996,0.06649063983751277,Medium
38.0634650788151,29.11782807366837,29.310477201180433,19.696245532551416,43.049083939734295,0.4492126922767875,129.76583307003767,29.2271484447893,0.056805483822101766,Medium
33.86569645114772,27.859488047720752,32.57783614212383,19.376786156351752,40.692470360998726,0.31008629798373155,91.85727814776352,26.957495854579065,0.05737778967139463,Medium
34.40702305405492,30.39906050883949,30.72360176250441,20.942817154763546,39.5725268591663,0.30548061518200137,145.83916208123276,26.352248955540755,0.05000177590231347,Medium
30.388740624604566,33.30018009751009,32.688841013969174,19.940262088196157,37.90593204155853,0.5199003262666442,88.90219070248307,26.391132394607922,0.07296426112040158,Medium
37.335212752237304,33.55949308458197,30.040334435176426,19.85301773434402,48.84175174415734,0.3431290069001873,115.66616176596916,29.062444791456482,0.07996300761287245,Medium
33.466849313275105,35.30592202648806,31.512744328908834,19.82843864139638,45.62011216934779,0.4817326467505795,103.28266340474555,28.003933129664947,0.06594217269454461,Medium
38.85466012177857,30.468728284069755,33.48906930551781,20.82026907407013,45.22111001287013,0.3168963525588239,134.18868989879547,25.77581792673344,0.07845049580911137,Medium
31.034566033655295,39.98875018058473,31.103153726584615,20.30219111910601,41.634773342452355,0.5731542740695019,145.2652163667733,27.76907000406805,0.06165247675289185,Medium
35.526424610840444,36.91580894165816,32.103637280111336,18.459422234950214,47.38030403040851,0.5418533438676478,104.00254521825005,26.85658488565191,0.0546452312527985,Medium
32.574129160410884,25.438848836906036,31.563263410152945,20.043093787455735,38.841960869012375,0.34784451392810056,83.3564077786657,25.18195327204231,0.07819676716625075,Medium
36.04160943639727,37.661924733022076,33.26629892873231,19.41233117777368,43.19793614238769,0.3999585483746928,88.51564926244704,28.436077529321654,0.07681108836030542,Medium
37.32111153483468,38.460214294870816,33.04309488377395,18.45930396203067,49.83128899440304,0.5249130314595191,146.81426280936748,29.23573737163168,0.0727436104094478,Medium
30.967074963416017,32.16110715065414,33.81332742156971,19.30389550443668,39.24897815153975,0.339288278083249,134.61863273175467,29.67453169699834,0.07721600434688045,Medium
31.01509631250435,29.464151117897362,30.63055510681136,20.28551072307027,49.60468664657171,0.38424129024271503,134.22020051990754,26.597068305584106,0.07034372985594112,Medium
32.458202785828405,37.54660033490387,28.01410008788056,20.46963476569411,44.017228310438675,0.36448160237194405,93.69029938954117,29.717344469028212,0.07904345477173058,Medium
39.869729518732576,28.730331190118054,31.27954333947821,18.006409488415844,49.48450879544873,0.5224572343524194,147.24997367598866,28.63818979798922,0.05152207983945853,Medium
30.828901993588662,33.218037916968726,32.63245641098105,19.75707046347202,35.83918974005481,0.4561338961859528,133.67347804515455,26.5591616208806,0.0730162687691808,Medium
31.27403316912073,26.668588027681835,31.247605419988517,19.566594699117072,49.6126749809938,0.35157382565651313,132.94406510963572,26.75726074310676,0.056492052418006526,Medium
33.38077904701771,39.068755099282846,29.45722349005373,20.608112483883048,46.231354168231846,0.3283167601048403,92.91434979806338,25.892193705795457,0.07399023741255134,Medium
31.811412494265216,26.536909535201932,28.992936544229327,20.995462950449856,42.04946296365502,0.5836990259050174,106.07471956166412,28.32647460679841,0.0642580478479914,Medium
39.654443197667845,33.81565925429831,33.062394594050375,18.74043800738225,45.44642270412871,0.5909412357939262,82.09717531445578,25.509552317349712,0.07374516059713021,Medium
36.44798135766494,31.02797744047764,28.43617756842812,20.115958830862095,45.07376882807697,0.46228602871430813,144.71802373243804,27.337145122589476,0.07449963083444759,Medium
37.338183041807994,25.54402457350141,33.17689985025284,19.650472665926802,40.220297306241136,0.47331505991578504,131.57547617851176,28.456459465170592,0.05368270380181004,Medium
32.67036836867847,25.972856560471442,33.32526741024557,18.989302091308193,46.613864813068886,0.5189279338289808,125.05945134543853,25.50570127316424,0.07653154352565679,Medium
36.49145882970775,31.61100987172251,30.394292840839448,18.285953542643288,47.22766539353678,0.32814783098871875,123.53540961725628,27.880449580895622,0.06274442262050546,Medium
36.56939425730487,39.266627790640186,34.97800385380305,20.14213641349794,44.79694741884748,0.5890040760706339,119.00987858716414,25.31279736718542,0.05765348158165414,Medium
35.17696568300715,27.842463103809383,33.76735412311113,20.368125817331382,39.033075784362865,0.3093034412039777,133.73257990740365,26.438108881058486,0.057627145647594774,Medium
39.95827211472886,36.200638868327616,32.09651075438194,20.20428684702324,44.606791027652974,0.490493480245739,118.47808577344153,28.78840145561835,0.061253465304207,Medium
34.222644644897144,34.94449797251978,32.14832612064901,18.58348552681789,38.23319392181029,0.515897041923561,118.20994089247321,28.106580343030693,0.05226722890021069,Medium
36.093288742712474,28.013696837164787,30.450392545668468,18.364610879091863,46.38516841906348,0.5421686795683477,106.47294299556205,29.944717002522925,0.05755281888970165,Medium
36.67944792743068,30.87133427247487,33.87324338419312,19.02301939150481,46.48683573780057,0.4109874803636745,108.51586287432355,25.20870225986885,0.0501524625996229,Medium
35.957862704398764,36.666307734633165,31.955327030123353,20.18202067976127,43.281668026948445,0.34222940780460315,114.31762212230561,25.312597429442693,0.06599261930657621,Medium
35.357847653917325,39.0186700260556,33.65756632715093,19.42728503052894,48.98377371206947,0.5527895512058341,118.12164980495282,26.131695897392206,0.07034004622840886,Medium
30.012654754673935,37.46510298185773,33.40710932609489,19.107140682878097,40.28515212779408,0.4951379882111503,109.14398068886895,28.9721249054869,0.061062558624351476,Medium
35.931936611939186,30.952795912562177,29.19584231810223,20.219174236335327,42.28694911548189,0.49698068907999504,137.85182656899957,26.651401274296756,0.07215680846294459,Medium
39.10515536646374,38.022254113964536,32.33014514491066,19.701656967515746,42.235560635592726,0.3374847908256808,80.04649207932133,25.194764374859226,0.0513165392597862,Medium
31.877772312934557,37.38903696097401,29.739983068715755,20.57406899082875,37.31694735913937,0.5234981559917945,125.23392067881213,29.478173659096544,0.06762606200885879,Medium
34.946686561830276,32.844598490988275,29.07031832426023,19.356876501053627,39.27056454043401,0.40685906849931053,80.99866235180394,28.842264328546893,0.07150805958873281,Medium
32.88946446850208,35.416418022525804,33.025103889545434,18.28560408387241,43.05516234218072,0.5557924207879978,128.32826336028936,28.550821109854738,0.05963463492369464,Medium
33.14420073234852,33.86877241630446,29.017486507315404,20.86620070816391,43.795981528152595,0.48178105567507845,95.68794632391847,28.418491252660743,0.062227701242335204,Medium
31.847467846432117,38.45078016854599,32.81929384151998,20.92510001191982,36.79119634529021,0.39625799326957056,81.51905643735648,29.48415205956855,0.05762455470472034,Medium
31.254816900028647,26.28115299922133,31.75635148364168,20.172350580316525,37.94611862853261,0.42417923470774355,143.87688224726168,28.567693456539608,0.06842721141973633,Medium
38.80150027032573,39.21146511891764,33.76444208936493,20.771163475643675,48.553264231712205,0.5964626435442784,120.84309713058445,26.154063171649746,0.07846537154815231,Medium
30.542288376145038,31.614365039290107,33.63584095984427,18.24361460418369,46.31107319236184,0.3907361313360949,147.8421020152334,27.31117501783858,0.06394472119961209,Medium
39.592925040063534,37.26770373607269,29.927746509934988,19.307091999258486,44.43907679032119,0.4350095820618507,141.43524760536914,29.760934665712064,0.05816566142375097,Medium
34.359424052822156,39.62240651765624,28.66741196771929,20.211176351337425,35.58595845236344,0.40922960773729233,84.40773173563626,25.861336768189027,0.07383557841311773,Medium
34.82627397987238,30.15289084044184,29.276963062953303,20.019101090170977,37.47376064642412,0.33740148115735674,137.30364477725394,28.612823465727864,0.06281969305868598,Medium
30.224375438124607,39.055304274799965,34.86846010772315,19.47789581169001,44.79398046243085,0.3919518553128996,86.95190877132906,27.625321795325064,0.057662160072165757,Medium
36.916730165564914,38.381656818539014,33.633904388020284,20.4101468553728,46.89010855189025,0.4917601447062514,140.43485051708382,26.599888079049027,0.06449030758633362,Medium
39.09095277516312,25.99979956392086,33.808887468696966,19.526744590048324,44.99052469849025,0.5115536436670174,87.60758758570906,26.365311476283438,0.07347390492928207,Medium
32.963165791771715,35.414775681618394,31.131550432738273,20.839661706875116,35.65550608059764,0.3294681849653462,133.79730556204532,29.73141465753229,0.0794411117089474,Medium
35.79712097999368,25.600658520274777,34.23837381471092,20.043026032707253,47.54873231612477,0.5877095728545955,127.73605907262309,26.02031698637679,0.05406362401678791,Medium
31.75281575709698,34.13180753961129,29.986153293510977,20.182510670953256,37.97038433539212,0.5668350220938887,86.37854160086121,26.330328142173695,0.05750562532366022,Medium
39.63270902600636,29.444181813500755,32.71344763342565,18.954821284749308,49.64864722401623,0.4587298728284834,101.02911956459495,28.464382220645362,0.06097611819464062,Medium
39.38783371011386,33.05454020316158,28.82193806583254,18.87918519065701,46.6630349975417,0.36131500916020565,127.45214807828363,28.053995563232366,0.06124952501120032,Medium
31.87549412128855,36.24118216349777,32.14100052919841,18.41884023716088,42.768014406195704,0.45371170067525046,84.54315147712383,27.366566629123604,0.05501619518837167,Medium
33.67484621702324,36.48477780450618,30.767143784039405,18.21265058559379,44.61104055248509,0.32021984694674976,83.8682747191278,28.45925103462146,0.0679717295125238,Medium
30.016993305669615,33.71792972891886,32.40323159941093,19.550496899101912,39.337015560820944,0.58255979811126,142.13582661184014,29.97262062663275,0.07009135668124879,Medium
33.518055935268684,38.45093659358133,30.42920844947093,19.520281219066828,38.9868953060196,0.3337709264582263,122.14015824808864,28.99378888665768,0.05919872655100148,Medium
31.30660470260808,36.98787833314264,28.87108852026461,18.208739624338328,38.079938875353974,0.3924075232621349,126.25944892072823,27.97795313227651,0.07229519679536175,Medium
37.58569265045567,28.50555963126886,30.209605568431968,19.32486621980359,41.27410428966691,0.455370230306576,107.81980043094043,27.436003028110882,0.057013607381866865,Medium
32.18266162196064,38.18712433873361,34.983247261448575,18.631943990237346,40.08802107588942,0.33268177187161735,124.5065244686613,29.866866354194084,0.05310299034948328,Medium
30.451042218622685,32.036430549981596,30.586967858406428,20.98620761152252,44.791068645264566,0.3972146803843815,88.71733333051172,29.012832271937494,0.07944073267348842,Medium
37.118117771888464,28.05901829809136,34.440146265679196,19.529397541297453,48.724135194151295,0.5350236254805445,129.45063249198006,28.31972122070701,0.06458575346631648,Medium
34.565002017868956,39.58981428751278,28.22074122767884,19.281845000128605,41.74645745169155,0.5409737632197413,96.42848890941585,27.558454233913274,0.068087089685727,Medium
34.27437260799107,38.56673662176084,34.642116002423194,18.699460936095694,42.77483015116022,0.4088113214178976,104.73834390978718,26.63670828824044,0.06027960455014705,Medium
35.59306835785325,29.603991731675194,29.682700863750032,19.64689566900533,48.38294323821154,0.5983896839449903,97.95409072876319,29.114843630821298,0.051353043161124996,Medium
33.26879311837317,35.09905768627481,34.088299497770954,20.355104063477068,35.442915855215674,0.4271247435573301,84.20441537070039,29.764873310302683,0.06574889324653144,Medium
35.74599769851398,28.518769130686323,33.463567836739145,20.74455510847401,49.88371045309803,0.31450037585810114,143.89573323505903,27.73892126996695,0.057910952748144014,Medium
38.87554608859659,5.103094848341772,20.977075566311814,21.193973163176636,62.715201258664536,0.7156639612847425,155.35328822350573,27.524485600475234,0.09889671611760921,High
38.19085088980733,11.061444429880282,24.91040153321178,21.05555089849129,61.5186331312135,0.7869317835560863,150.4308315129717,33.46915436452558,0.09574725472223708,High
40.524140293341034,7.006851545687008,20.20270097734169,19.281975285371203,53.46941726543818,0.5835359929281754,269.5751548499411,26.003324306892956,0.08660812802275952,High
39.01321733526695,13.60305695294278,27.587199221626562,21.385063572433282,50.721406280106876,0.6421012488490835,282.0816731718148,31.17883884906951,0.0960934184825553,High
40.388627954697455,19.75349949997115,21.283904801177343,21.31364686461411,58.66108985586518,0.5500438438073592,207.2658043692089,27.09098568877765,0.09468991380839133,High
39.75162840283535,8.574590353286382,21.814269782313627,18.829411736039475,62.673667254897076,0.7108421694261841,236.44111908376078,33.06585336858615,0.09949053489469825,High
47.35429199626583,10.363073557783775,22.355578025020982,18.678143607374405,58.709303702148404,0.5013161300962288,256.8700008664043,31.966874171067307,0.0933080527711174,High
45.41602565340384,14.941842911968703,22.463622346106963,20.335792292186746,61.94746845447886,0.7313054875468594,250.21378132608936,29.047600099285035,0.09060705232421187,High
46.68547508146852,15.892098472579665,23.542578070737285,21.95831132786967,54.52932152106616,0.6488795252553123,245.77903061076665,26.985553199234715,0.08035317284675982,High
37.31927426632987,15.71789059158148,22.794655633096596,20.047692577174082,53.756297877797884,0.5571087097068051,155.6425363315605,28.25003402819082,0.08440817457092017,High
45.37752675607462,18.53003396642439,27.677512055127135,20.02896081221955,62.25063573935362,0.7751890107669147,153.45008407249532,26.766073308494835,0.0949134962810538,High
37.204116755870864,6.187308199769714,26.445118962267358,18.245147837151798,65.30827581717385,0.5273675231584642,268.52068084009574,33.35476241766439,0.09805247805760743,High
46.34831642416245,12.15284430754896,24.94160983112212,18.122012154651014,50.89973490193625,0.7123248427717216,271.72759395267695,31.78934815445958,0.08676364858689412,High
47.63212445706368,7.664321683451036,21.975152748832755,21.13401198964248,55.40121073850075,0.6627031580907681,164.47816101728228,25.009113180676923,0.09823374196451806,High
36.46636464807944,16.105435884647274,21.710318097114566,20.79829295430398,66.92367781497154,0.5721050087295779,232.85621379070093,27.12558658219447,0.08758539049378761,High
44.174270307895306,13.096392378918768,28.033138687920925,20.80118228609482,66.97667018982841,0.7135039083418524,235.28656271787094,29.104196678779232,0.08726174947353298,High
42.98255153597486,8.468051744121516,26.19082087083118,20.91765636454108,51.77564242721965,0.7690792641773352,258.28416836148443,30.00355807427642,0.09886527262636682,High
39.53217799634192,15.85313777993564,26.75722078917532,19.00954390221732,54.25519760283425,0.5483993253783727,208.04740332408022,25.750360098587322,0.09109216963445149,High
35.184220088909136,13.000138765208126,26.410615916087185,20.072618271398735,54.05707428614558,0.5082099041542432,230.65649313015865,29.43538177813874,0.09405304934433086,High
47.8329932477691,9.863788526614371,29.982899931829145,20.714417109283936,62.92925718265312,0.7758831089022393,171.82735407286094,32.334128959099466,0.09486636309548958,High
41.11601146387348,12.852665830964751,26.257333800052876,19.886878397812467,63.86902624572989,0.69090829244031,268.7578719717533,33.954278517710904,0.08342381778355576,High
49.07457622386424,8.795835531885674,29.170873653340124,20.59406842718608,55.28003954079159,0.6828722603905494,299.76511718673527,32.81070114038712,0.09830874005407006,High
41.148159415262306,15.796212272639115,27.536920450921244,18.07712814668736,61.53425279089478,0.7923527022473016,268.0534690564268,29.77445352086108,0.09711414470000457,High
37.909497404384076,17.41164743906753,21.581285753630493,21.403180723881086,50.33557271907252,0.6806076985963392,208.43022958488874,33.91470547205736,0.09947433091806894,High
47.64095647569498,16.4615686381738,26.162610731356935,18.861381396313536,62.02650927562273,0.6766228808062069,282.13435785805916,25.36962897159753,0.08800340970764947,High
46.20115493645513,9.934956716319583,23.13592946821582,18.805983425599923,65.33945914628426,0.5679046147553918,240.95886585836223,25.549146124496875,0.09917466717655918,High
39.431754549320985,14.770561308243433,26.400480859053925,21.648644308479753,52.417632228468655,0.6579817490809514,206.72055299107797,29.412466402172853,0.09367757977805799,High
40.0875534750994,15.828998093044099,24.34332752508175,20.400570182781085,50.4605832882958,0.7174273097919159,235.00952926077412,26.968167001289608,0.09727997977048643,High
46.29363667277135,7.63799034265241,25.73164873999739,19.659929022704773,61.354083048446086,0.6592668910865768,227.21943819777925,29.438881745267977,0.08900552719202098,High
49.53775441080737,18.80401030802149,23.067596037970915,20.16610180817814,60.63399326104572,0.5248047644282634,201.6443775236248,29.81988930590715,0.09040868817257959,High
36.81310578111418,10.000021047455041,29.887239712677832,21.059416382666342,58.0693757453046,0.5520513578848373,284.3911377199962,31.63415405730426,0.08324358393574105,High
38.08496755278613,16.559305144382485,22.240878657996614,19.050099785404804,54.566632497293895,0.6677985341461741,156.18865157083786,30.172823428207103,0.08503658590791388,High
41.98695035421805,8.469175657891391,21.566884559614223,21.299929193553094,64.87186821137728,0.5015456821742103,212.91233906875334,31.337129692631095,0.08071348789388336,High
38.68994119826193,12.857941688028657,25.692620838115925,21.554787821712843,58.67959931278804,0.769687438250055,241.29619639700297,25.91890504966339,0.08054703534307263,High
37.64886079894687,11.38255000729305,22.0963768499677,21.200059321847775,63.84402057676084,0.5395904116731162,195.82417467387177,28.266165259906934,0.08601773680847735,High
42.12574403698621,5.13159350093553,22.23735970489994,19.99979361849701,62.40393856267972,0.6779501507428195,299.6614950800416,28.881537266554357,0.09321018238981403,High
40.2294495565917,11.592560664576329,24.960062475714043,20.632142855853264,60.697803470522565,0.7601498519242558,256.3111111008612,32.68442147798703,0.09024300939910553,High
40.81195926535381,10.286855179612626,23.24182143217351,20.596414243439924,60.943873764225664,0.6685452979829184,282.6110534725908,31.7511134480447,0.09397076054130382,High
48.0680465920301,11.344008687015592,20.509048262493298,18.345517768105847,53.15930434193627,0.5315222106233792,234.61709635529107,28.788537837930704,0.09907981247712508,High
36.916272495523216,19.251111278870777,23.58280182913861,20.70403613247895,69.38498295435912,0.6033200259526484,198.25592151111078,25.74800726690213,0.08529733083638133,High
37.68809778435977,5.26161318168949,22.498966762708,19.721181023950805,69.11694398125852,0.5993915035278606,273.14841329391584,31.50149324045801,0.08096375801799849,High
42.84016320739053,15.201967497797092,28.774603364523628,20.475493553335046,56.90659027961925,0.7576771103254247,220.48070707781358,25.088209521832336,0.08261839093362822,High
36.752728132339215,16.341398196523148,29.537121471010224,19.32152035591437,54.99892464531354,0.7724290804951959,257.52905269488065,30.2713340844681,0.0846790764702218,High
39.10229798830234,12.203914518891354,21.80265082344834,19.054176010119413,55.72240405604765,0.6151834131038529,159.89471533927514,32.66159513487398,0.09887855497571293,High
40.77143449478004,10.815039347350186,23.589139423746886,18.625081258681053,53.19604958807433,0.5960121746085234,299.3959704565186,32.19930019389935,0.09540952999176294,High
44.84544898231917,18.765811578744298,23.850667342232587,19.278290843440228,54.351107718767686,0.7783168724657392,292.5606887304456,33.98729172685985,0.08209082391452105,High
41.86915981272719,11.21445006630858,21.715162476352308,21.745612045823634,62.22221555034212,0.7442297525837505,189.4605340260258,33.76671458694686,0.08289630691630819,High
44.347593826830355,17.069975401220695,20.816922024073378,19.065513949067316,68.6055697413096,0.5616936900030717,155.50868282827776,32.790994153050875,0.08882402049590982,High
45.0403338337166,6.8499847775566005,24.97046104942457,18.32070503815215,65.49054688812804,0.5678612804283983,180.2556948450925,28.89187361523133,0.08845266164197146,High
37.81856751499329,15.120860046517107,26.70280279959937,21.955384219410362,69.14888636660643,0.6497337968630725,170.13372182869443,31.234286478348416,0.09150668376159345,High
46.26578991729265,13.003948597007541,23.676787173595653,21.777880942751207,68.20176827283422,0.5012582425189839,161.44261180235188,30.017573944156837,0.0891815644994395,High
36.735846286031695,12.309238225396774,23.612049766978174,18.45920415261592,60.54512864572479,0.5732111399943336,180.8399811406931,31.271427341058416,0.08313458317106309,High
38.64266055250884,18.245488557217264,21.307861602160425,20.09744741575022,62.02908024909206,0.6248072872552424,267.52113666765786,31.044886677885536,0.09307242766845131,High
42.98268492017128,12.752909853904562,22.018303483094243,18.29062667045806,51.23383372785878,0.5192860652303705,240.1488471580165,31.68141853797052,0.09038369275454884,High
46.90711656428862,7.240573985318443,28.66535366298001,19.089031771695403,61.42330754014955,0.5790928262320908,290.76816742782694,26.290465382835507,0.08090716767386479,High
48.60526242615788,6.1867931402093195,23.482469158879496,19.37335617070666,57.36338078800665,0.6977354178371457,264.3394306098418,25.62890786202109,0.09198745183935583,High
38.44820379713948,7.07138230534066,29.110616765548638,21.607565230848753,56.34536023820539,0.6234249086487089,211.45438575582287,31.481927858630804,0.08176191667998221,High
49.38848590624234,13.116490169593218,22.89877392650216,18.34744004556264,61.255983172119244,0.5489705824559045,280.8878980534445,32.9684064175058,0.09405873944432866,High
36.50002290706328,7.911555720471037,28.60729100708798,20.038864613987702,55.80349615657892,0.6443112476957749,248.263107035625,31.86042707414103,0.08909265134388826,High
45.243679827642424,6.570323036044514,26.51101997777444,20.789102489720566,62.40808635318707,0.6560902561542947,249.66859017309625,25.13277939944828,0.08828361732738854,High
41.16610123276442,5.99953452694391,20.69324545335505,18.20644574749091,65.40103348258197,0.7256196438943705,272.15516220127114,28.43550441121556,0.09173205423400586,High
48.775520435771995,11.949196958789138,22.71350270496725,20.712631062164988,64.32823883213766,0.7108749004654843,191.24863240039403,29.726596985727028,0.09301506987198101,High
43.85007934767693,7.591257290821076,25.736895348796523,21.175439968063642,61.41308565279289,0.7727733128445269,166.3302307585073,31.853633335700977,0.08649937668005998,High
40.58076203985214,9.021707604059117,24.312654841753655,20.594842709935797,50.18934991555782,0.5112330158693601,288.0870515252076,31.097617957320626,0.09530833637583755,High
45.89018279349511,10.029768303990284,29.70675338463686,20.93618187571607,54.41439796033546,0.6963767452541358,160.41901968784842,34.3077596882672,0.09592668207691997,High
36.24959343823432,17.656014680615407,25.467464673157323,19.391550430689207,57.66454052614748,0.5972423336357139,223.3310859129016,27.666008727062053,0.09138946261518165,High
45.581186569332814,15.671745267004354,26.150776730630845,19.080495882271546,67.29131614848211,0.5685464187294694,155.58696186591754,31.555593844552234,0.09546854152257758,High
44.2159663281921,10.784784750616254,22.047688280445616,21.183709853595854,66.053374682523,0.675601714168685,249.51725701348346,27.408797390804494,0.09857581795042966,High
36.55609935511835,11.682767019699455,29.32875349631178,20.721261834073406,65.17597165343975,0.6616698434984551,170.87216007648442,34.23697954968949,0.08746104432938452,High
42.24479704699091,12.57361704602492,29.316048060440092,18.472744255331513,63.830009101340586,0.5188344746530212,166.12224693213528,25.300025534410874,0.08905866596676934,High
43.279895772273264,8.350564170990031,26.12014441239853,18.374822932394046,57.68261229037721,0.526144144231649,271.49228042917173,34.12185901708765,0.09523326691698246,High
35.616734402282866,18.10916513889649,25.941286860453733,21.783495731013016,64.69012981117551,0.6259572774709219,216.74248951524518,34.68430309916506,0.09972607990848613,High
36.520876148925836,11.432054698077998,28.11051921336716,20.44259042512171,66.44510197647534,0.6772496750374001,165.33755642109583,32.639336314092034,0.09540463130417895,High
36.803007384332915,6.663787690041158,26.21916881531998,18.28055309996818,59.49875971560863,0.6911633761170294,160.5446099504027,33.122843418761015,0.0893262792999108,High
41.3613074469949,12.776380515665682,29.601889249390002,20.966062944044968,67.0382472221767,0.7126432210479935,210.80534213932404,27.513595240868128,0.08980037831901937,High
39.55347144057985,13.565088891086027,26.697687682193223,19.98263540663002,54.92611858052818,0.6845850403209429,276.3840598691555,25.122236296401127,0.09246310355998748,High
49.888018101946415,10.040053617698232,20.21894098092813,21.956652926495565,50.3412998885222,0.5987541129989282,282.7526252277142,31.961591601990726,0.08779767994938519,High
35.13042934701191,11.208174626537152,21.659656921233992,20.147453417853686,50.438748656846904,0.6814324106281493,202.3966255998336,32.30367152036461,0.08271434388492664,High
42.80514508644275,14.505098089929865,28.373970438298127,18.906594372173558,53.07496439853289,0.5673043295289236,184.09756933573902,29.03018253606095,0.09392481100457492,High
39.186411768488384,5.808665709991616,20.679211468698888,20.777898425807546,68.89757206310931,0.6983865848071491,204.53861841968268,32.7981746477684,0.08879479640490398,High
45.02789261945047,6.219986523629501,28.291937435107002,21.108919316834374,64.62068895349977,0.7755507537211483,188.12568914283472,30.16243450283809,0.09732915600681359,High
40.387831657563765,7.216237649962206,22.986520073015996,20.13642717321359,51.44815289638851,0.7792088697443765,160.4579215721519,34.844841190945154,0.08133491285176514,High
48.24080395772604,8.739657212908666,20.830538409781273,20.79882977629971,54.47018222597847,0.5460253113518183,252.0361046584013,25.240629252881032,0.08006633351126878,High
46.11228245566914,14.650838197840699,24.247572576793416,18.018735185109534,65.57915786572657,0.6747333365180206,276.7461270460565,34.76077694851146,0.08357026965897288,High
48.7298795575211,15.602423639604195,25.511474937910478,18.357264829595962,62.54375980624707,0.6135218423333231,169.07943062271727,32.046011757674705,0.09264377842280894,High
47.99248914550863,19.138695735175688,26.75948704694153,19.735424651674712,67.09795484732169,0.7901573821189454,290.0526399380194,33.36247268155837,0.09692305714545255,High
37.91882394281819,19.912763166375537,26.30518054219326,18.307556328052236,67.38952171601261,0.6676415929713857,288.7832369819264,25.783305433350723,0.09538457151265475,High
38.79500250891645,17.27863853592478,27.66667260375998,20.42530025665675,55.32506416069307,0.7894273370421656,215.2179418196427,31.426912650847257,0.09934824834074305,High
49.21997258733666,14.042522899350075,27.196026369274442,21.601485273062977,59.76210221413498,0.6700703015922018,207.93091415937735,27.616432503160866,0.08287044342046848,High
40.00014075340511,9.01655317382934,26.938242554021343,20.475827223570857,55.415100321149524,0.7031761750541119,226.95258811163194,32.80920248899908,0.08498529822772219,High
36.49359205005687,6.716919725396561,23.002155883247443,19.692316940403778,59.91745514283611,0.5923552909797678,201.44920787593531,26.246523983289766,0.09735158282607012,High
43.317817862596954,7.029814596845544,25.929682131008832,20.67557319856921,65.91788477165642,0.726047426282535,265.9738471669684,29.24206608498363,0.09987452039543737,High
37.520954438325695,18.866541770767643,28.413612296278643,20.796542444554294,53.846295714119805,0.7439638304677667,273.0412676448728,25.5986058854182,0.08437781682200957,High
43.62871816162224,6.088463127864049,24.104837986946546,21.675519734961103,68.23251879552564,0.7486313326656484,210.99980605661685,33.390665808529356,0.09209011528543795,High
42.95689042190639,18.807897844664303,25.787895475477573,19.40608695061041,50.64564000850075,0.6597680368071548,278.5800716620246,26.152886186645908,0.09828095855103407,High
48.818067079499244,11.974916619402837,23.75272491412992,21.12837894225692,58.57202207192525,0.6987406712656654,166.88514989905167,28.56681539079953,0.09390732240361838,High
40.66082346715753,17.082176820349964,24.035510160243383,18.22177624209057,66.10538293820348,0.6513496680912294,173.54573847106604,29.489569273107634,0.09671402594652175,High
36.81307864442269,6.185078991249917,26.3780127230315,20.708087811396716,55.35010892601889,0.6668040762719359,284.01604619530576,33.56836478570739,0.09547962901095426,High
43.19333180173777,19.874812386703706,29.44713891149365,18.82639487051489,67.68565537436915,0.7010817571851136,255.02229525589672,27.09404078933387,0.08401494751738016,High
45.425010716060925,10.093788280691635,29.22435394918144,19.008762242866123,69.50887665962851,0.7993151888543003,241.04967557907457,32.92060467611995,0.08866565092714705,High
41.97127866862343,18.42140411723784,25.199531856624688,21.30529787035176,66.96823587412563,0.7571292913486993,172.8767681288183,27.85853371449589,0.09176891562250872,High
35.343656034253556,12.126543689762336,20.971109790261117,19.80928378754813,62.625422384282594,0.7973243884440255,204.55079532990294,34.21953211534219,0.08736028955189663,High
